source,target,x1,x2,y1,y2,dist
18759,17995,-89.111404,-89.1114279,42.2504429,42.2488524,176.6807811
19162,18401,-89.0833231,-89.0826924,42.2695639,42.2692567,62.22405004
18401,8697,-89.0826924,-89.0817012,42.2692567,42.2688034,96.03353786
1604,10519,-89.1431474,-89.1431442,42.2718595,42.2704622,155.2102849
5821,18572,-89.0950754,-89.0936563,42.2539765,42.2539921,117.1176368
18572,17331,-89.0936563,-89.0930699,42.2539921,42.2539866,48.39386362
17331,11806,-89.0930699,-89.0919061,42.2539866,42.2539757,96.04497436
18022,4254,-89.113627,-89.1136244,42.2842597,42.2846662,45.15404565
7180,16839,-89.0557045,-89.055697,42.2803455,42.2811758,92.23075127
5138,12677,-89.014931,-89.0142437,42.2871277,42.2872345,58.23582757
19654,5193,-88.9888373,-88.9877975,42.273626,42.2736302,85.77943465
5193,18269,-88.9877975,-88.9867739,42.2736302,42.273646,84.45997221
16693,158,-88.9857241,-88.9847073,42.2736609,42.2736702,83.8870952
19051,14714,-89.0315621,-89.0316227,42.2774865,42.278035,61.13138342
4728,4343,-89.0510109,-89.0491028,42.246596,42.2465837,157.4816516
3704,15928,-89.0868408,-89.0861076,42.2456252,42.2456348,60.52139732
12677,2244,-89.0142437,-89.0128106,42.2872345,42.2875801,124.2754485
15228,13067,-89.0671175,-89.0347986,42.2194687,42.219796,2668.740837
4949,9116,-89.009364,-89.010203,42.242084,42.24202,69.61168323
15928,10311,-89.0861076,-89.0853814,42.2456348,42.2456352,59.93429451
10311,4285,-89.0853814,-89.0846487,42.2456352,42.2456442,60.47899041
15010,621,-89.0362679,-89.0362651,42.2697246,42.2707315,111.8452141
7873,18507,-89.0950648,-89.0950688,42.2952681,42.2965969,147.602188
1962,4995,-89.1181105,-89.1202063,42.3161613,42.3168354,195.3846942
720,4405,-88.9661611,-88.966166,42.26519,42.2639628,136.3160412
13410,3691,-89.0631933,-89.0634028,42.296147,42.2967218,67.86805331
10079,2727,-89.0589673,-89.0582525,42.2650175,42.2650291,58.98942784
11237,14719,-89.0991656,-89.0991798,42.2992811,42.3011128,203.4669865
8016,2189,-89.099219,-89.0983008,42.3029306,42.3047282,239.0156464
8945,13719,-89.0083229,-89.0087572,42.3136842,42.3136117,36.69934605
19647,5085,-88.9621769,-88.9621475,42.2714603,42.2713518,12.29365688
15811,1262,-89.093137,-89.0910296,42.2264012,42.226394,173.9812699
13601,6241,-89.0959126,-89.0965876,42.2804478,42.2804494,55.67831814
6241,12813,-89.0965876,-89.0973184,42.2804494,42.2804536,60.28255451
12813,684,-89.0973184,-89.0980456,42.2804536,42.2804497,59.98536239
684,8962,-89.0980456,-89.0987722,42.2804497,42.2804481,59.93457262
2225,3338,-89.0449441,-89.0439197,42.2281209,42.2274097,115.726709
3338,4315,-89.0439197,-89.042872,42.2274097,42.2268961,104.8979624
4315,6612,-89.042872,-89.0426489,42.2268961,42.2267777,22.63172805
6612,10177,-89.0426489,-89.0416409,42.2267777,42.2259709,122.296144
10177,11702,-89.0416409,-89.041179,42.2259709,42.2255499,60.34057124
584,9134,-89.0889262,-89.0876622,42.2254211,42.2254354,104.3650189
18098,16989,-89.1295433,-89.1295401,42.2773771,42.277922,60.52734718
16989,14338,-89.1295401,-89.1295434,42.277922,42.2786979,86.18638602
14338,5032,-89.1295434,-89.1295401,42.2786979,42.2798304,125.7969328
5032,9893,-89.1295401,-89.129541,42.2798304,42.280978,127.4739738
13224,17684,-89.1298498,-89.129875,42.2856116,42.2865946,109.210282
15413,14414,-89.0282328,-89.0282055,42.3014647,42.302395,103.3614493
11045,18203,-89.1024045,-89.1028555,42.2636998,42.263793,38.76248655
8881,8881,-89.1014631,-89.1014631,42.2648888,42.2648888,47.09443292
4780,2752,-89.1426101,-89.1390985,42.2441763,42.2414093,433.8944881
7312,7277,-89.1392682,-89.1395097,42.245522,42.2457382,31.20867876
4812,7894,-89.1112089,-89.1112099,42.2915511,42.2920261,52.76256701
19830,18115,-89.0468284,-89.0442768,42.2449384,42.244001,241.8102193
3484,7806,-89.0948176,-89.0924207,42.3207933,42.3201046,239.3381787
14810,13179,-89.0377115,-89.0374865,42.3520453,42.3516887,43.73460969
7769,4412,-89.0019662,-89.0057926,42.3286987,42.3282275,352.247152
19246,18101,-89.030702,-89.0307235,42.3402012,42.3408864,76.13256697
7110,10690,-89.0084481,-89.0074424,42.2895862,42.2909527,172.9728042
14797,3147,-89.0016917,-89.0014669,42.2457314,42.248893,355.2669236
6009,14221,-89.0346596,-89.0333797,42.2038577,42.2041101,110.7098815
9696,3626,-89.0596196,-89.0575712,42.2593823,42.2593855,169.0209113
16139,18509,-89.0711442,-89.0704165,42.2511662,42.2511731,60.05771605
8351,8043,-89.0794405,-89.0804543,42.2905995,42.2905889,83.61915496
8043,9797,-89.0804543,-89.0811642,42.2905889,42.2905815,58.55317707
9797,3182,-89.0811642,-89.0818739,42.2905815,42.2905741,58.536691
7852,19756,-89.1132581,-89.1132582,42.2919918,42.2925041,56.90575266
19756,6261,-89.1132582,-89.1132582,42.2925041,42.2929122,45.33132791
6261,7295,-89.1132582,-89.113278,42.2929122,42.2938239,101.2838727
7295,4532,-89.113278,-89.1132737,42.2938239,42.294301,52.99697585
6774,4105,-88.9844669,-88.98389,42.253275,42.2523367,118.4418766
4105,16478,-88.98389,-88.9821602,42.2523367,42.2516379,162.7310615
14081,18241,-88.9851501,-88.987356,42.2670431,42.2657704,279.5085359
1438,17750,-89.0652602,-89.0653299,42.2670782,42.2693098,247.9494572
11614,15792,-88.9759453,-88.9771689,42.3121036,42.3120818,100.9083817
17845,14765,-89.0381778,-89.0351222,42.2445566,42.2449219,255.5564232
16437,11834,-89.0332366,-89.0326905,42.2449462,42.2449466,45.07089104
11834,9567,-89.0326905,-89.0318805,42.2449466,42.2449696,66.8999206
10520,11424,-89.11591,-89.1158814,42.239474,42.239059,46.15774591
15740,4557,-89.1162764,-89.116005,42.2348123,42.231721,349.7641934
8020,4947,-89.0958925,-89.0950446,42.252877,42.2528806,69.97148192
14766,9575,-89.1148133,-89.1160635,42.2642707,42.2643711,103.751382
9187,17107,-89.0795791,-89.0780226,42.2846811,42.2852436,142.7776945
2559,5051,-89.07364,-89.0736443,42.2557576,42.2552557,55.75130158
5051,19108,-89.0736443,-89.0736526,42.2552557,42.2542118,115.9565896
19108,11644,-89.0736526,-89.0736516,42.2542118,42.2524268,198.274613
4274,10943,-89.1502407,-89.1477731,42.27718,42.2771875,203.5546039
6011,3809,-89.0400246,-89.0400369,42.2548912,42.2533363,172.7185073
15426,141,-89.0910985,-89.0938307,42.3048278,42.3048296,225.2813696
6262,18849,-89.0664755,-89.0610724,42.2002614,42.1988836,512.2941454
18849,8071,-89.0610724,-89.0583162,42.1988836,42.1990251,233.0712554
9385,19145,-89.0893361,-89.0882326,42.2966745,42.2975735,135.1032972
19145,12118,-89.0882326,-89.0869747,42.2975735,42.2985511,150.4451686
3029,14876,-89.0587826,-89.0576125,42.2481281,42.2481309,96.56664784
9246,11989,-89.0565699,-89.0548243,42.2481441,42.2481482,144.061759
11989,10868,-89.0548243,-89.0534401,42.2481482,42.2481218,114.2730389
8152,18612,-89.0948077,-89.0948603,42.2105567,42.2100859,52.47530092
5535,10861,-89.0126541,-89.0125034,42.2378134,42.2378225,12.48001438
14777,9367,-89.0534317,-89.0534376,42.2535263,42.2530388,54.15281332
5929,194,-89.0816434,-89.0808627,42.2552195,42.2552407,64.46549765
18394,1492,-89.0603984,-89.0603955,42.2670288,42.2665331,55.06211574
8009,6596,-89.1073136,-89.1072902,42.2306028,42.2295295,119.4475352
6596,13874,-89.1072902,-89.1070378,42.2295295,42.2284749,118.9812518
13874,17943,-89.1070378,-89.107205,42.2284749,42.227021,162.8805493
10674,4893,-89.0849274,-89.0857885,42.2798233,42.2803942,95.21853347
6283,14364,-89.0596551,-89.0575249,42.2094819,42.2099873,186.0587534
11635,5099,-89.0954885,-89.0897836,42.2477237,42.2477713,470.8471695
2151,16586,-89.0771825,-89.0785404,42.3120881,42.3120697,111.9703241
4058,10129,-89.1042585,-89.1037007,42.2633538,42.2634049,181.8669283
16586,8344,-89.0785404,-89.0792538,42.3120697,42.3120649,58.81848197
10995,18998,-88.9809118,-88.9798934,42.319701,42.3196837,83.97356168
4006,5025,-88.9736887,-88.9732498,42.2713948,42.2714546,36.81250931
19596,10718,-89.1244217,-89.1258056,42.2592725,42.259258,114.2019268
11669,18168,-89.0872497,-89.0867007,42.2636587,42.2637205,45.97515863
12720,19819,-88.977679,-88.9776847,42.2962723,42.2970665,88.22023188
17812,17127,-89.0849062,-89.0851233,42.2825617,42.282707,24.11065617
16375,15212,-89.0085248,-89.0082369,42.2703008,42.2705318,34.96461535
17159,7704,-89.0667027,-89.0670042,42.276338,42.276483,29.63086827
16277,14344,-89.0899222,-89.0898377,42.2701342,42.2700984,8.025653662
4866,11538,-88.9950625,-88.9945933,42.2466756,42.2457353,375.7990332
11669,18533,-89.0872497,-89.0867012,42.2636587,42.2633903,54.19332444
2000,9280,-89.0771332,-89.0759028,42.2378831,42.237904,101.5855371
7723,1126,-88.9793119,-88.9803023,42.2115553,42.2115423,81.79579871
5009,17320,-88.9950196,-88.996416,42.2446742,42.2458124,194.3513397
1306,10977,-89.077157,-89.0775237,42.2643572,42.2643512,30.26264308
5182,1540,-89.0782641,-89.0786135,42.266495,42.2664949,28.82790932
18749,18956,-89.0773859,-89.0782238,42.265347,42.2655248,82.25578099
3162,2695,-89.0786315,-89.0791996,42.2660483,42.266223,63.72629787
12494,1300,-89.0315375,-89.0314169,42.3169994,42.3170373,10.79665658
1735,1735,-89.0573109,-89.0573109,42.3042018,42.3042018,173.1325259
19572,18024,-88.9700255,-88.9683586,42.2849461,42.2857816,219.8693374
8327,2097,-89.0359488,-89.0360892,42.3169779,42.3170844,16.55031947
16055,6418,-89.0747132,-89.0749087,42.3155751,42.315569,16.13128612
6418,6745,-89.0749087,-89.0749417,42.315569,42.3155812,3.039364693
6745,12083,-89.0749417,-89.0749904,42.3155812,42.3155992,4.485154515
19258,11492,-89.0648967,-89.0648859,42.2549724,42.2562879,146.1261554
12293,10756,-89.0510341,-89.0491564,42.2585302,42.2586899,224.5872264
6429,26,-89.0503399,-89.0503258,42.2577985,42.2577837,2.014015888
5248,10806,-89.0682192,-89.0682551,42.2836513,42.2836881,5.047511865
5248,18356,-89.0682192,-89.0681854,42.2836513,42.2836142,4.975453623
18356,13005,-89.0681854,-89.0681398,42.2836142,42.2835684,9.215125275
13005,18356,-89.0681398,-89.0681854,42.2835684,42.2836142,8.448851561
2055,13146,-89.0313515,-89.0312974,42.2373666,42.2372701,11.61198984
17541,991,-88.968301,-88.9684918,42.2824759,42.2826408,24.14926016
7111,18896,-89.0077979,-89.0077945,42.2985928,42.2984744,13.15475171
5114,3142,-88.9674909,-88.9674302,42.2828887,42.2825557,37.37966137
3142,3447,-88.9674302,-88.9672545,42.2825557,42.2825632,14.56283863
5923,8843,-89.0082042,-89.0089687,42.2974514,42.296886,92.69984967
2382,7111,-89.0081225,-89.0077979,42.2985899,42.2985928,26.76920333
19508,3418,-88.9731363,-88.9730942,42.2715356,42.2728263,145.9467905
16722,7943,-88.9696806,-88.9696778,42.2707515,42.270789,4.17184547
16136,12192,-89.0441069,-89.0443272,42.2755339,42.2755325,18.17373791
3641,7260,-89.0952296,-89.0942203,42.2033915,42.203883,99.64169334
1201,14947,-89.0932823,-89.0941914,42.2045854,42.2038432,111.504985
1272,14490,-89.0940819,-89.0931103,42.2036929,42.2044665,117.5683843
15634,1266,-88.9915545,-88.9914318,42.2975561,42.2988868,148.1588323
17037,5069,-89.1452765,-89.1452996,42.2808366,42.2826615,202.7165795
5069,14441,-89.1452996,-89.1452615,42.2826615,42.2837505,121.0056119
1527,7914,-89.0594902,-89.0595703,42.3171379,42.317106,7.493958685
7914,13314,-89.0595703,-89.0596012,42.317106,42.3170491,6.814444535
9325,4841,-88.9783977,-88.9783977,42.2515371,42.2517693,25.79235168
9059,18468,-89.0972115,-89.0966058,42.2663702,42.2663365,88.62585387
18468,9059,-89.0966058,-89.0972115,42.2663365,42.2663702,91.3287099
6111,16662,-88.9702679,-88.9700264,42.284358,42.284365,19.97477068
4739,560,-88.987643,-88.9856646,42.2506445,42.2507041,163.4012256
967,15168,-89.0513251,-89.0501892,42.3361314,42.3361507,93.63780963
1126,160,-88.9803023,-88.9821326,42.2115423,42.2116857,153.3131709
160,840,-88.9821326,-88.9837205,42.2116857,42.2117012,131.1330834
14454,19458,-89.1137556,-89.1160954,42.2955976,42.295604,192.9557464
9124,19327,-89.0057759,-89.0053535,42.2470635,42.2468962,39.50438512
8465,12346,-89.1340169,-89.1340115,42.2530613,42.2523596,77.94484196
12346,8008,-89.1340115,-89.1338539,42.2523596,42.2512467,124.6131574
2333,12226,-89.0792797,-89.0796425,42.2741918,42.2742513,31.42884085
14020,15598,-89.099391,-89.098871,42.2748333,42.2755245,87.94818323
7259,9716,-89.1088628,-89.1133097,42.2246119,42.2194826,757.4977944
818,4850,-89.1034193,-89.1087703,42.2195438,42.2222979,600.9884725
9012,15788,-88.9622161,-88.9621992,42.2740823,42.2723911,187.8612883
9114,8922,-89.0126059,-89.0109943,42.3184183,42.318431,132.862033
11229,10824,-89.0578437,-89.0578399,42.3088044,42.3083985,45.08816815
2916,16689,-89.0578343,-89.0578312,42.3078114,42.3074831,36.46821712
12974,7368,-89.0541968,-89.0527546,42.2379099,42.237845,120.2723359
14349,11312,-88.979964,-88.9799314,42.3130413,42.3144904,160.9875655
11312,17723,-88.9799314,-88.9799165,42.3144904,42.3151527,73.5781414
13235,16725,-89.0817046,-89.0817141,42.2683757,42.2683077,7.593892425
19316,17664,-88.990654,-88.9919908,42.2476536,42.2484443,167.6669515
16725,1342,-89.0817141,-89.0820621,42.2683077,42.2676652,77.46649714
18720,16277,-89.0903203,-89.0899222,42.2703351,42.2701342,39.70789187
9229,4146,-89.0795871,-89.0788749,42.2088988,42.2089074,58.82068154
4146,10135,-89.0788749,-89.077125,42.2089074,42.208928,144.523468
1353,19450,-89.086583,-89.0850541,42.1943979,42.1944125,126.294656
16756,17324,-89.0424283,-89.0428315,42.2617188,42.2598466,214.0975534
12737,1601,-89.0979088,-89.0972799,42.2517637,42.2517693,51.90267741
295,5864,-89.095129,-89.094548,42.2772087,42.2779902,99.15935073
5864,11082,-89.094548,-89.093798,42.2779902,42.2793702,168.9796691
11082,1751,-89.093798,-89.0937908,42.2793702,42.2797229,39.18196409
1751,4235,-89.0937908,-89.0937982,42.2797229,42.2804504,80.81207794
9049,3231,-88.9995091,-88.9995076,42.3194576,42.3199256,51.98535081
5552,11763,-89.0575749,-89.0569904,42.2715836,42.2715846,48.21993754
11763,2924,-89.0569904,-89.0564452,42.2715846,42.2715917,44.98456738
7224,11248,-89.0382631,-89.0373707,42.2757473,42.2757833,73.86455928
6206,17504,-89.0290926,-89.0289501,42.2542043,42.2542023,11.76122644
4689,1501,-89.0869689,-89.0910568,42.2994475,42.2993756,337.224369
1501,17261,-89.0910568,-89.0937745,42.2993756,42.2993522,224.1201472
17261,16686,-89.0937745,-89.0967399,42.2993522,42.2992734,244.687544
10774,1844,-89.121116,-89.1218496,42.2744243,42.2744489,60.57912264
1844,16973,-89.1218496,-89.1225747,42.2744489,42.2744732,59.87711272
5862,12290,-89.0896385,-89.09098,42.291462,42.291447,110.6482222
12290,1298,-89.09098,-89.0923209,42.291447,42.2914321,110.5986043
4291,15009,-89.1096724,-89.1097904,42.270219,42.2693933,92.23273144
15009,11253,-89.1097904,-89.1086439,42.2693933,42.2681742,174.1803667
19227,2793,-89.0742586,-89.0719373,42.2604458,42.2604479,191.5353814
1351,5501,-89.0723545,-89.0726414,42.2880652,42.2884652,50.3395218
2410,10290,-88.9996244,-88.9986698,42.2496185,42.249614,78.78107406
5846,11457,-88.9844506,-88.9837355,42.2619015,42.2614938,75.23461682
11457,13970,-88.9837355,-88.9827341,42.2614938,42.2599791,205.662453
13970,16402,-88.9827341,-88.9832345,42.2599791,42.2593916,77.22369786
763,9935,-89.0339417,-89.0339567,42.3004255,42.3013182,99.1680527
17488,78,-88.9670663,-88.9702732,42.2730534,42.2752629,421.2735518
14398,3807,-89.0163539,-89.0157573,42.3108457,42.3117144,114.6351198
10374,16996,-89.0812113,-89.0812108,42.2968252,42.297794,107.6134013
5758,13589,-89.1388474,-89.1402991,42.3006778,42.3006652,119.7147737
12175,9701,-89.0981933,-89.1009415,42.3126066,42.3119169,281.7951735
2326,5812,-89.0639159,-89.0632937,42.2650026,42.2650128,51.34780378
6146,8335,-88.9624001,-88.9596659,42.2584285,42.261977,501.8598844
18797,5807,-89.0568756,-89.0562204,42.2650446,42.2650487,54.05988906
18217,8388,-89.0550794,-89.0522714,42.2650598,42.2650715,231.9943904
4996,9370,-88.9672451,-88.9663142,42.3069969,42.3069754,76.79111085
9243,12698,-89.1183803,-89.1184059,42.2821249,42.2830397,101.6367992
12698,13041,-89.1184059,-89.1183949,42.2830397,42.283221,20.1590118
13041,2478,-89.1183949,-89.1183946,42.283221,42.2840407,91.05129094
16157,7103,-89.093022,-89.0937304,42.2743774,42.2734251,120.8493745
16144,16803,-88.9941151,-88.9946425,42.2597308,42.2597422,43.5357674
1510,17526,-89.1117002,-89.1118463,42.2651108,42.2640323,120.4030079
7927,10777,-89.0892908,-89.0893044,42.2595757,42.2584072,129.7998624
19523,3946,-89.0431219,-89.043225,42.2564034,42.2525666,426.9422706
11928,5302,-89.0665939,-89.0651332,42.2501112,42.2501188,120.5479927
5302,6661,-89.0651332,-89.0636486,42.2501188,42.2501193,122.5174016
6661,16652,-89.0636486,-89.0623519,42.2501193,42.250082,109.2127758
19429,9360,-89.0929855,-89.0936636,42.2895079,42.2895004,55.93193462
9360,1340,-89.0936636,-89.0949988,42.2895004,42.2894857,110.1316272
3981,14920,-89.071905,-89.0719296,42.26382,42.262738,120.2331572
13358,14009,-89.0624505,-89.0618974,42.2572962,42.2572973,45.63985414
14009,6480,-89.0618974,-89.0596145,42.2572973,42.2573017,188.3767778
11867,4149,-88.9725105,-88.9714247,42.2570781,42.2581687,152.2844731
2699,15865,-89.0576251,-89.0576184,42.3114299,42.3113726,6.388770794
17276,12859,-89.0276802,-89.0264874,42.2914875,42.2914879,98.37210518
9728,15810,-89.0950405,-89.0962258,42.2604129,42.2605746,99.43710663
3883,8503,-89.0466607,-89.0467988,42.2517067,42.2515452,23.17508996
14343,15188,-89.0728526,-89.0731467,42.2861649,42.2865839,52.48386503
15188,12263,-89.0731467,-89.0734521,42.2865839,42.2870136,53.96923791
12263,18625,-89.0734521,-89.0737894,42.2870136,42.2875082,61.58154088
6219,4916,-89.0947779,-89.095827,42.3129789,42.3129654,86.50451856
11272,2398,-89.0040145,-89.004154,42.245717,42.2468253,123.6449975
951,7235,-89.0612237,-89.0612112,42.2330488,42.2325659,53.64939649
16051,1994,-89.0611979,-89.061117,42.2289652,42.2271777,198.6637066
18776,9637,-89.1160741,-89.1173208,42.2574285,42.2574165,102.8813331
7589,5405,-89.0831521,-89.0824205,42.2489001,42.2489083,60.38369998
5405,17556,-89.0824205,-89.0809448,42.2489083,42.2489141,121.7869393
13309,1196,-89.0449668,-89.0441407,42.2256245,42.2256627,68.33255148
748,153,-89.1003768,-89.1011679,42.3057664,42.3059765,69.27767835
17851,2538,-89.126075,-89.1272145,42.2212804,42.21994,176.122414
16329,11121,-89.0929615,-89.0929753,42.2510012,42.2516996,77.58535019
11991,15513,-89.0719216,-89.071926,42.2669558,42.2666066,38.79029922
15513,4202,-89.071926,-89.0719346,42.2666066,42.2661921,46.04748823
602,15392,-89.0062236,-89.0067907,42.2358346,42.2358296,46.81407747
12351,15896,-89.0090541,-89.0059841,42.2328011,42.2328246,253.4360374
1477,8971,-89.1031236,-89.1042906,42.3217101,42.3200057,220.3054972
2632,10585,-89.1021181,-89.100279,42.3221322,42.3220347,154.0013047
14795,7979,-89.0200584,-89.0200447,42.2491352,42.2473767,195.3341226
1328,16090,-89.0112793,-89.0112962,42.249347,42.2459814,373.8470384
2769,4125,-89.0351193,-89.0361172,42.2455576,42.245555,82.35865893
5636,670,-89.0605292,-89.0600842,42.2756494,42.2756536,55.49744648
9052,11589,-88.9991338,-88.9944505,42.311373,42.3106564,414.1118631
16325,17061,-88.9794412,-88.9794416,42.2710415,42.2708648,19.62760712
17061,2535,-88.9794416,-88.9794397,42.2708648,42.2707022,18.06205148
2535,9855,-88.9794397,-88.9794406,42.2707022,42.2705274,19.41667096
5542,2024,-88.9963641,-88.9966051,42.2950526,42.2952274,27.78496971
5125,16433,-89.0585048,-89.0585102,42.3064806,42.3069595,53.19771273
16282,3525,-89.0569164,-89.0569056,42.3088208,42.3083986,46.90612471
12199,2752,-89.1430688,-89.1390985,42.2481521,42.2414093,817.5235451
11328,10954,-88.9801374,-88.9805905,42.269126,42.2690681,37.93033547
1095,7502,-89.0481082,-89.0483247,42.3050514,42.3048663,27.22890928
7502,16353,-89.0483247,-89.0485927,42.3048663,42.3048781,22.13654137
6877,14181,-89.0679834,-89.0679803,42.2325249,42.2343418,201.8174506
2431,4437,-89.0643198,-89.0656527,42.2216741,42.2214236,146.5315189
13426,9206,-89.0541357,-89.0541278,42.2535299,42.2546664,126.2420804
16335,4148,-89.120692,-89.1193352,42.2418972,42.241832,118.6481141
5251,16836,-89.0737287,-89.0737663,42.2661243,42.2660569,8.103949259
12537,9889,-89.0759315,-89.0759248,42.3157367,42.3162391,55.80903557
14510,18769,-89.027518,-89.0274921,42.2527102,42.2514816,136.4873895
3962,13712,-89.0813937,-89.0814526,42.2411518,42.2404082,83.78201719
8617,16811,-89.0771166,-89.0765619,42.2406794,42.2406826,45.78511007
13593,19223,-89.0765257,-89.0767644,42.2901042,42.2909546,98.21171266
16868,7699,-89.0970601,-89.0975773,42.2037942,42.2036086,47.42845252
7699,8474,-89.0975773,-89.0986573,42.2036086,42.2032046,99.84601949
12824,2596,-88.9770227,-88.9773654,42.2514997,42.2514954,28.28491347
2596,1973,-88.9773654,-88.9776113,42.2514954,42.2514923,20.29550636
4177,13754,-89.0140711,-89.0149079,42.2380864,42.2381595,73.4678708
12508,14037,-89.0017914,-89.003036,42.2942768,42.2940038,107.0257498
11786,2278,-89.1329654,-89.1312918,42.2502017,42.2513572,188.5449707
8562,9502,-89.0733024,-89.0735207,42.3160306,42.3160261,18.00349495
12442,1005,-88.9621015,-88.9620796,42.2722382,42.2740739,203.9149721
11536,16151,-88.9799762,-88.9799774,42.2716777,42.2717947,12.99656891
12454,4351,-89.0867795,-89.0867847,42.2488612,42.2477963,118.2878556
16022,656,-89.1318499,-89.1311486,42.2882154,42.2882412,57.9112515
18309,3316,-89.0346963,-89.0335015,42.3181538,42.3181685,98.50898623
16747,18609,-88.9796226,-88.9799653,42.253394,42.2536196,38.28566784
18487,5023,-89.135639,-89.1356372,42.2663592,42.2656723,76.29993304
16871,13411,-89.0736837,-89.0735756,42.2742181,42.274218,8.917619215
9121,15454,-89.0492289,-89.04678,42.2090611,42.209085,202.2451467
13838,15538,-89.0761198,-89.076627,42.3320939,42.3340954,226.2218365
15189,4462,-89.1035534,-89.1035365,42.2979387,42.2984156,52.99194022
3740,3685,-89.0662432,-89.0630674,42.1897494,42.1897951,263.046125
3391,7328,-89.0407475,-89.0403482,42.3066925,42.3078302,148.4985533
16323,1630,-89.0524527,-89.0511735,42.276105,42.2761167,105.5312988
15640,17221,-89.0734652,-89.072859,42.2342846,42.2342843,50.03949248
2630,2036,-89.025951,-89.026017,42.2115147,42.2102512,144.2859358
12178,16107,-89.0937239,-89.0937544,42.2952937,42.2966172,147.0346156
17075,5821,-89.0965327,-89.0950754,42.2539377,42.2539765,120.3343554
10245,18022,-89.1136431,-89.113627,42.2832632,42.2842597,110.6979864
12899,1251,-88.9919142,-88.991943,42.2958168,42.295743,8.534746516
1127,19654,-88.9897131,-88.9888373,42.2736372,42.273626,72.25971361
3017,3002,-88.9813616,-88.9813238,42.2946022,42.295474,97.48254389
4622,15010,-89.0362648,-89.0362679,42.269634,42.2697246,10.06696335
4179,8413,-89.0612427,-89.0611064,42.2764641,42.2767876,37.65189452
5533,7838,-88.9885183,-88.9875738,42.2569195,42.2563594,99.7242473
9505,17032,-89.0338498,-89.0332087,42.2489966,42.2491761,65.70379751
4675,15254,-89.0681706,-89.0712019,42.2810311,42.2809715,250.1251787
1198,3478,-89.1127086,-89.1127605,42.2751014,42.2745676,59.44814086
16827,6953,-89.1081817,-89.1082562,42.2715605,42.2702666,143.8558862
13053,10629,-89.0665855,-89.0663784,42.2902492,42.2905181,34.40779607
6026,16925,-88.985498,-88.9815938,42.312621,42.3125757,329.46205
13806,14797,-89.001553,-89.0016917,42.24472,42.2457314,116.8884728
10479,6011,-89.039894,-89.0400246,42.2555704,42.2548912,76.9550522
7987,8979,-89.1282611,-89.12827,42.277844,42.2787051,95.6526774
16522,3926,-89.066678,-89.0666838,42.2582893,42.2572881,111.2126156
12653,15426,-89.0869902,-89.0910985,42.3048762,42.3048278,338.7889984
14744,159,-89.0533364,-89.0523656,42.2416664,42.241654,80.13831697
5242,5929,-89.0823651,-89.0816434,42.2552273,42.2552195,59.56016873
8985,15407,-89.0688731,-89.0717659,42.2162416,42.2162109,238.8819295
17519,9968,-89.1311448,-89.1324045,42.2851854,42.2851679,103.9179967
15593,16765,-89.0854283,-89.086167,42.2924769,42.2924689,60.92728408
13918,10194,-89.1212034,-89.1213252,42.2733447,42.272264,120.4624188
12817,9551,-88.9813816,-88.9813034,42.3214737,42.3210741,44.96798322
10790,3296,-88.9719589,-88.9722011,42.2667848,42.2667848,19.98241888
7653,9653,-88.9492991,-88.949311,42.278155,42.2784073,28.04233945
5345,19809,-89.022543,-89.022366,42.2528553,42.2528584,14.61044393
12240,6851,-88.9672789,-88.967251,42.2561335,42.2556041,58.84987815
14050,17638,-89.0838303,-89.0838341,42.2541912,42.2548264,70.55758729
9733,15167,-89.1058706,-89.1066126,42.2646445,42.2647059,61.59858861
11677,16375,-89.0083155,-89.0085248,42.2700729,42.2703008,30.64298059
12451,6008,-89.0275083,-89.0275083,42.3206085,42.3207047,10.68584924
9992,17317,-89.0472102,-89.0469961,42.27322,42.2732091,21.4888202
11023,4239,-88.9696828,-88.9697393,42.2711615,42.2712985,20.19052577
12000,9996,-89.0926287,-89.0923919,42.2041334,42.2039697,26.70358083
176,12954,-88.9944087,-88.9922155,42.3045759,42.3047136,183.9371272
12528,17669,-89.0589356,-89.0589441,42.2670381,42.2664991,59.87540036
1299,15208,-89.0880651,-89.0882207,42.2719225,42.2720813,21.81703023
9495,8136,-89.0220704,-89.0221627,42.2688991,42.2692719,46.21504991
14100,4972,-89.0402711,-89.0402707,42.2662249,42.2665,30.55770175
11563,13865,-89.0758968,-89.0761197,42.3155958,42.3155908,18.38429429
15642,7572,-89.0834056,-89.0826694,42.2709577,42.2718842,122.8124786
17761,19257,-89.1143911,-89.1144083,42.2911027,42.2919852,98.03743439
18231,15698,-89.1040376,-89.1048423,42.2792431,42.279259,66.40121327
15013,4179,-89.0635312,-89.0612427,42.2764439,42.2764641,188.7944104
6477,1906,-89.0345993,-89.0334937,42.3072195,42.3072276,91.21190713
1906,8103,-89.0334937,-89.0330901,42.3072276,42.3072048,33.37347973
6779,4895,-89.1033867,-89.1033803,42.2123102,42.2115445,85.05360745
19531,18256,-89.1046505,-89.104782,42.210666,42.2087652,211.4149047
9920,13767,-89.0175489,-89.0175502,42.2469464,42.246891,6.154660868
13767,2975,-89.0175502,-89.0175825,42.246891,42.2455617,147.6801359
5512,13188,-88.9996401,-88.999638,42.3112535,42.3095312,191.3119815
16326,9065,-89.0719341,-89.0719428,42.2529223,42.2524375,53.85549338
